facebook_corpus_msr_1063695,"
Free m घर बैठे apne android phone se online work करें और 10,000 से 25,000 रूपये हर महीने कमाये वो भी कुछ खर्च किये बिना ⏪ ⏪  1⃣सबसे पहले अपने फ़ोन के play store में जायें 2⃣ वहाँ पर champ cash लिखें और उस app को अपने मोबाइल में install कर लें. 3⃣ अब sign up with champ cash पर click करके अपनी डिटेल्स डाल दीजिये। 4⃣ अब आपसे Refrel ID of sponsor पूछा जायेगा वहाँ पर 7717598 डाल दें और अपनी id बना लें, 5⃣ champ cash में आपकी id बनते ही आपको 7 से 10 apps दिखाई देगी उन सबी apps को install करें व 2 मिनट तक प्रत्येक apps को open करके देखना है. Dosto dhyan rhe aap jo app install kre use 2 mint tk dekhna h ya use krna h. NOTE :- सारी apps download करने पर आपके champcash मे $1=62 Rs. आ जायेगा और आपकी id active हो जायेगी और आपको Dashboard पे आपकी Refer id का नम्बर दिखाई देगा, 6⃣ आपकी Refer id नम्बर से आप अपने दोस्तों को join कराआगे और उनका challenge (7-10 apps) कंप्लीट होते ही आपको तुरन्त पैसा आएगा और इतना ही नही अगर आपका दोस्त भी किसी को join करवाता है ya online shopping ya recharge krta h to uska b paisa apko milega.   Ye 100% such hai, m khud champ cash kar raha hu.  Ye ek MLM compny h jo ki digital india ko suport krta h...
",Non Aggressive,"
- 
"
facebook_corpus_msr_1063696,"
Ab Bangladesh Jaisa tatpunjiya desh Bhi Hindustaan se Maze Le raha hai...Wah Re Feku.
",Overtly Aggressive,"
Geographical Aggression 
"
facebook_corpus_msr_1063697,"
Part time job करके Rs.15000 - 50000 कमाना चाहते है तो .......आइये DIsGITAL INDIA से जुड़िये......Zero investment.... JOIN होने के लिए आप   1⃣ अपने फ़ोन के play store में Champcash लिखो और उस app को अपने मोबाइल में install कर लो !  2⃣ अब app पर click करो और sign up पर click करके अपनी डिटेल्स भर दो.  3⃣ Refer id of sponsor पूछेगा वहाँ पर 3496747 , डाल दो  इस I'D (3496747) को खाली पेपर पर लिख लें आगे जरूरत पङेगी   4⃣ complete challenge aur apna id activate karke business se jud jao. Refer Id: 3496747 .....जय हिन्द.....जय चैंपकैश.. More Info call & Whats App +919761583284
",Non Aggressive,"
- 
"
facebook_corpus_msr_1063698,"
JOB...JOB...JOB... आइए digital india से जुड़िए अपने Andriod mobile से अब RS 5000-50000/महीना कमायें. बस आपको Advertising करना है. और कम्पनी आपको हर माह आपके बैंक एकाउंट मे रूपया देगी... बस आप इस whatsApp no. +917073030555 पर ""JOIN"" लिख कर send कीजिए
",Non Aggressive,"
- 
"
facebook_corpus_msr_1312257,"
http://khabar.ndtv.com/news/delhi/odd-even-formula-in-delhi-less-attention-on-9th-day-traffic-problem-rise-1263820
",Non Aggressive,"
- 
"
facebook_corpus_msr_1312258,"
Champcash application बोहत बडीया app है मेरे 20 दिन मे 20 dollar earning कि है यदि आप भी मेरे जेसी earning करना चाहते है तो जल्दसे Champcash app download किजीये ओर 505245 ye id डालीये आपको भी बाताउगा joining kese karte hai my whatsaap no 9049042221
",Non Aggressive,"
- 
"
facebook_corpus_msr_225576,"
राष्ट्रपति प्रणब मुखर्जी का नया पता होगा 10 राजाजी मार्ग
",Non Aggressive,"
- 
"
facebook_corpus_msr_225577,"
👀 You🍂 don?t👷 need😪 a😱 reason😘 to🐍 help😵 people.   :D Nice Post >> Zee News Hindi    :|] Powered By ~ Bixwash Xaudary  .  Bot Site-> => Ayeshprsnl.tk <=   .    :|] Owner -> Ayesh-Bot-Team
",Non Aggressive,"
- 
"
facebook_corpus_msr_225578,"
Mamta ko samjhao parnav ji
",Non Aggressive,"
- 
"
facebook_corpus_msr_225579,"
Samjhao nahi samjhaye. Vyakaran Sudhariye apna. Desh ke rashtrapati se kaise bat karte hai . Jaake sikhiye
",Covertly Aggressive,"
General Non-threatening Aggression 
"
facebook_corpus_msr_225580,"
Bete ab humari age to gye sudharne ki ab tum dhyan dena ki koi ungli na uthaye. ..ok
",Covertly Aggressive,"
General Non-threatening Aggression 
"
facebook_corpus_msr_225581,"
Congres Me Rah Kar CPM Ke Liye Dalali Karta Tha
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_225582,"
Sabut hai to kot ja na
",Covertly Aggressive,"
General Non-threatening Aggression 
"
facebook_corpus_msr_225583,"
Sudhir Bhagat Sudhir Bhagat Kaha Kot Oh Randi Khana Yu Ja Hum Kot Khud Hai
",Overtly Aggressive,"
Sexual Aggression 
"
facebook_corpus_msr_225584,"
Bhagao isko
",Overtly Aggressive,"
Physical Threat 
"
facebook_corpus_msr_225586,"
kon sa mujhe wahan jane denge....
",Non Aggressive,"
- 
"
facebook_corpus_msr_225587,"
Iska naya pata hona chahia parlok yamraj  pur
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_225588,"
At least try to respect serving president. If don't get then learn from you parents
",Covertly Aggressive,"
General Non-threatening Aggression 
"
facebook_corpus_msr_225589,"
Try to respect serving president.
",Non Aggressive,"
- 
"
facebook_corpus_msr_225590,"
{{ LOVE }}{{ PROBLEM }}{{ SOLUTION }}{{ ASTROLOGER }} +91-9728677931लव मैरिज ,वशीकरण, सौतन दुस्मन छुटकारा ,पति पत्नी अनबन गृहक्लेश ,कर्जा मुक्ति ,लॉटरी नंबर ,निःसंतान, एक बार फ़ोन जरूर कर Call  & whatsapp now 9728677931
",Non Aggressive,"
- 
"
facebook_corpus_msr_225591,"
Great man !
",Non Aggressive,"
- 
"
facebook_corpus_msr_225592,"
Good news
",Non Aggressive,"
- 
"
facebook_corpus_msr_506101,"
2016 FIA World Endurance Championship , Go racing in snow in China, visit Team @Bentley's UK HQ. Experience all this in Mobil 1 The Grid tonight at 10:30 PM.
",Non Aggressive,"
- 
"
facebook_corpus_msr_506102,"
Wah. Very. Fine
",Non Aggressive,"
- 
"
facebook_corpus_msr_1373506,"
वन रैंक-वन पैंशन: पूर्व सैनिकों के साथ धरने पर बैठीं मंत्री वीके सिंह की बेटी http://goo.gl/aUHxVE #OROP
",Non Aggressive,"
- 
"
facebook_corpus_msr_1373507,"
इनको यहाँ नहीं अपने पिता जी के यहाँ धरना देना चाहिये था  ,, इनके लक्षण बता रहे है इनको भी टिकट चाहिये .....................
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_1373508,"
जिन लोगो को सरकार के असली कारनामे देखने है वो जंतर मंतर पर जाकर देख ले , अगर सैनिको के लिये जरा भी सम्मान होगा तो सर शर्म से झुक जायेगा ..... यहाँ आज के प्रदर्शन के लिए आये लोगों का कहना है की अंग्रेजों का पैंतरा अब इस देश की सरकार अपनी सेना पर लागू कर रही है । फुट डालो शासन करो ।
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_1373509,"
अफसोस हमारे फौजी भी राजनीति का शिकार हो रहे
",Non Aggressive,"
- 
"
facebook_corpus_msr_1373510,"
सरकार से हमने प्याज़ का भाव क्या पूछ लिया•••• ""भक्तों"" ने देशद्रोही घोषित कर दिया  CAG की रिपोर्ट के बाद दिल्ली सरकार द्वारा दिल्ली में हुए भ्रष्टाचार की जाँच के आदेश को मोदी महाराज की 'विकासवादी-राष्ट्रवादी-56 इंची सरकार ने '  गैरकानूनी बता दिया है। पहली बार सुनने में आया कि भ्रष्टाचार की जाँच भी गैरकानूनी  हुआ करती है। किसका बचाव कर  रही है ये सरकार?
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_1373511,"
मंत्री वी.के सिंह कब अपनी बेटी का साथ देने के लिये आ रहे हैं
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_1373512,"
Sala aaj sbko neta bnna hai.....ye bhi isse achcha koi business bhi nhi hai.....lge rho.....
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_1373513,"
ye chor BJP ki rajniti chal hai...aur kuch nahi,
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_1373514,"
बाह क्या मजाक है ।शायद बी के सिंह शर्म से अपना काला चेहरा बेटी के दुपट्टे से ढकने की कोशिश का घिनौना खेल खेल रहे है ।अब देशभक्ती कहा गई ।ये पहले देशभक्त थे परन्तु अब जिसके साथ है शायद वही देशभक्तो के लिये घातक है ।
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_1373515,"
Politics ke shikar...aur wahi kuch lod politics me entry marte hue dikh rahe hai
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_1373516,"
Papa sanghi beti nautanki
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_1373517,"
Yeh Chal hai
",Overtly Aggressive,"
General Non-threatening Aggression 
"
facebook_corpus_msr_1373518,"
drama
",Overtly Aggressive,"
General Non-threatening Aggression 
"
facebook_corpus_msr_1352413,"
रवीश कुमार के प्राइम टाइम में आज देखिए पटना का हाल और जानिए वहां के वोटरों का मिजाज-  लाइव देखने के लिए क्लिक कीजिए :  http://khabar.ndtv.com/videos/live/channel/ndtvindia?pfrom=home-khabar
",Non Aggressive,"
- 
"
facebook_corpus_msr_1352414,"
गौरव , शिष्टाचार एवं मर्यादा को तार-तार कर देश में अराजकता का माहौल उत्पन्न कर देश को विध्वंश की ओर ले जाने को तत्पर निम्न कर्णधार हैं :- १. सामंतवादी मानसिकता वाले राजनितिक दल जिसने की इस देश की सम्पदा एवं आम जन के विश्वास को आज़ादी से अब तक लूटा है.  २. जातीयता एवं क्षेत्रीयता पर आधारित राजनीति करने वाले राजनितिक दल।  ३. देश के संविधान एवं संवैधानिक व्यवस्थाओं को गलत बताकर राजनीति करने वाले दल. ४. भ्रम एवं ख़बरों को सनसनीखेज बना कर प्रस्तुत करने वाली बिकाऊ मीडिया क्या आप सहमत हैं ?
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_679616,"
अमेरिका के राष्ट्रपति डोनाल्ड ट्रंप अपने मार-ए-लागो रिजॉर्ट के सामने लॉन में खड़े निजी हेलीकॉप्टर को बस देख ही सकते हैं, उसमें उड़ान नहीं भर सकते. दरअसल सुरक्षा प्रोटोकॉल के… #DonaldTrump
",Non Aggressive,"
- 
"
facebook_corpus_msr_679617,"
⚽⚽⚽⚽⚽⚽⚽⚽⚽⚽ आओ - हम सब मुसलमान मिलकर ! 4 बीबी और 40 बच्चे, पैदा करके ! एक नंगे, भूखे, लाचार और ""अपाहिज"" इस्लाम की, मजबूत नींव रखें ! ⚽⚽⚽⚽⚽⚽⚽⚽⚽⚽
",Overtly Aggressive,"
Communal Aggression 
"
facebook_corpus_msr_679618,"
I can say u only ignorant people
",Overtly Aggressive,"
General Non-threatening Aggression 
"
facebook_corpus_msr_679619,"
ye kaam dashrath 3 sadi krke aur 4 bache paida krke pahle kr chuka h
",Covertly Aggressive,"
Communal Aggression 
"
facebook_corpus_msr_679620,"
अनुराग  मम्मी से पूछना हाफिज सईद रात - रुका था क्या ???
",Covertly Aggressive,"
Gendered Aggression 
"
facebook_corpus_msr_679621,"
Vijay Tongare ,सुन ईस्लाम से दुश्मनी रखने वालों को खुदा ने ईतना ज़लील कीया की खाने को सुववर दीया ओर उनकी नसल को एडल्ट पीकचर मे काम करवा दीया ओर शरम हया ख़तम करके हर तरह से नंगा करके एडल्ट पीकचर मे काम करने को मजबूर कीया ईस्लाम दुशमन की माँ बेहनो को तुझे भी ईस्लाम दुशमनी करना हे तो तेरी माँ बेहनो समझ जा गद्दार संघी कुत्ते
",Overtly Aggressive,"
Communal Aggression 
"
facebook_corpus_msr_679622,"
आयतें अच्छी पढी / आपने हकीम कुरान की है / या हदीस की
",Non Aggressive,"
- 
"
facebook_corpus_msr_679623,"
surksha ke liye.. america ka President hai bhut surksha rkhni pdti.. india ka fenku thori hai 😂😂
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_679624,"
Andhe tere aaspaas esi koi family dekhi kya?
",Overtly Aggressive,"
Curse/Abuse 
"
facebook_corpus_msr_679625,"
Kyu ki Modi ji ne permission nhi di
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_679626,"
modi jese uske white house oe nokar hain.. 😂😂
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_679627,"
😍 SuPerB❤✌
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_679628,"
🍁 SuPerB❤✌
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_1169490,"
#Maharashtra में बीफ का मामला : सुप्रीम कोर्ट ने राज्‍य सरकार को नोटिस जारी किया http://khabar.ndtv.com/news/india/suprem-court-issues-notice-to-maharashtra-govt-over-beef-ban-1445096 #beef
",Non Aggressive,"
- 
"
facebook_corpus_msr_1169491,"
जो इंटरनेट डेटा आप लोग अपने एंड्राइड मोबाइल या टेबलेट पे फालतू के मेसेज और विडिओ देखने में खर्च करते हो अब उसका उपयोग पैसे कमाने में करो  1 आप अपने मोबाइल और टेबलेट के प्ले स्टोर में जाएँ champcash app सर्च करें install करें।  2 champcash के इनस्टॉल हो जाने पर उसको open करें और signup with champcash करें  3 signup के दौरान refer ID of sponsor माँगने पर 5361759 डालें और proceed करें  4 signup पूरा होने पर आपको एक challenge मिलेगा जो accept करना है और उसमें 8-9 app दी गयी हैं वो install करनी हैं और हर aap को 2 मीनट तक open रखना है !  जिन app में signup करने को कहा है वो करना है  सब app install हो जाने पर आपका चैलेंज complete हो जायेगा और आपकी ID activate हो जाएगी और आपको $1 मिलेगा ।  इसके बाद आप आपकी टीम बना सकते हो और इनकम कर सकते हो।  पहली lavel प्रत्येक member से आपको 30₹ से लेकर 60₹ तक मिलेंगे  जैसे 1lavel प्रत्येक member से- 30₹ से लेकर 60₹तक  2 lavel प्रत्येक member से- 10₹  3 lavel प्रत्येक member से-10₹  4 lavel प्रत्येक member से-10₹  5 lavel प्रत्येक member से-10₹  6 lavel प्रत्येक member से-5₹  7 lavel प्रत्येक member से-5₹  अगर आपकी टीम आपको 7वीं lavel तक ले गई तो आपकी कमाई ही लाखों करोङों में हो जायेगी reference no 5361759 और काम करने वाले ही जोइनिंग करे!👍  My whatsup.and call no. 9929404588
",Non Aggressive,"
- 
"
facebook_corpus_msr_1169492,"
न्यायालय को अब किसी भी प्रकरण को सुनने से पहले सभी पक्षों से शपथ पत्र लिखकर लेना चाहिये कि वे न्यायालय के आदेश का पालन करेंगे कि नहीं और सुनवाई की समय सीमा तय करना चाहिये ।
",Non Aggressive,"
- 
"
facebook_corpus_msr_1169493,"
Modi ji beef export bhi band karo india dosre number pe hai beef export me.
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_1169494,"
Sarkar khud beef supply mai no1 supplier bana hai desh mai arajzakta failla Raha hai
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_1169495,"
Ye desh kon chalayga suprem court ya democratic govt???????
",Non Aggressive,"
- 
"
facebook_corpus_msr_1169496,"
उम्मीद है उच्चतम न्यायालय न्याय करेगा और बीफ पर चल रहा घमासान थमेगा।
",Non Aggressive,"
- 
"
facebook_corpus_msr_1169497,"
जो लोग भी खाते हैं और भेजते हैं उनको गोली मार देनी चाहिए
",Overtly Aggressive,"
Physical Threat 
"
facebook_corpus_msr_1169498,"
pattak mere side pattak log v khate h
",Covertly Aggressive,"
Casteist Aggression 
"
facebook_corpus_msr_1169499,"
Bjp to khud chahati beef exports
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_1169500,"
Band karo  to pore desh me ye kya hai dosre pardesh se lake kha sakte hai
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53413,"
The Supreme Court on Thursday pushed for the immediacy of a Lokpal Act enforcement for transparency in government and public life.
",Non Aggressive,"
- 
"
facebook_corpus_msr_53414,"
Opposing Lokpal Bill.  Allowing Anonymous funding by Companies without any limit.  BJP reverses stand on bringing parties under RTI Removing Information Commissioner M S Acharyulu from HRD after allowing the inspection for Modi's Degree.   Still think BJP is pure?
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53415,"
No who said,  but better than AAP
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53416,"
The biggest surprise for me was protection of civil services from investigation. That was a mockery of all he had done to fight corruption.
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53417,"
so lets analyse na the political parties   1) Unlike The reds (Comrades) BJP doesnt have bizzare economic policy 2) Unlike the Congress they dont sell the country  3) Unlike 3rd Front they dont have instability   Sir jee i dont say BJP is corruption free, there might be corrupt leaders BUT atleast  our Top leaders are corruption free   If u have any good ideas start a Polictical party ill be the first one to vote for u (Y)
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53418,"
yeah the country sellers passed the lokpal but country savers are not able to implement it
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53419,"
""bizzare economic policy""  Shall we start talking of demonetisation?
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53420,"
@Junaid Yea they have passed voluntarily and nothing was done my Mr Anna Hazare Sir and even they havent done any corruption till it was passed ( the Adarsh, Augusta Westland, Coal, Common wealth were just illusion of the CAG  @Jaideep Yea please start talking na sir je .. even i wanna tell it to my economics sir so that he can teach it to future kids http://economictimes.indiatimes.com/news/economy/india-on-track-to-knock-britain-out-of-worlds-top-5-economies/articleshow/58409306.cms
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53421,"
Idiots voted them. Let them suffer. I will enjoy the show. :)
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53422,"
What lokpal which lokpal.... everyone forgot ... Anna hazard doesn't care anymore ... Arvind is busy whinning like a girl.. rest of AAp fighting with each other... Govt is scared of Lokpal but need Adhaar card for cattle that's the priority
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53423,"
Ghonchu... It's Bjp in power... Not #AAP
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53424,"
Ok we agree that not Appointing Lokpal is mistake and please dont bring cow to every issue It is the same Supreme court that has asked the Central Governement Abt the ideas it has to protect all the cattle goverenment suggested AADHAAR (being unique Identity)  If u have a better idea file A PIL in Supreme Court and let supreme court suggest the GOV your method so that it can follow (Y)
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53425,"
Y can't u protect all animals y only cow that's the point ....
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53426,"
Retard it's BJP but lokpal was bread and butter for Aap
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53427,"
In Delhi Lokpal bill has been cleared by AAP govt but Central govt has been hanging it for almost 1.5 years, they r not giving approval for that ....  Jisne bill clear kar diya use toh implement krne do
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53428,"
We never needed Lok Pal. We just needed a party that can build Ram Mandir to cure cancer, child labour, poverty, climate change etc... and much more. :P
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53429,"
Require another 40yrs to implement..bec it was first brought in 1968 passed after 2000 ..so wait until it is implemented..till then continue to eat our nation like deemak...
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53430,"
Most corrupt party passed lokpal and now the only Nationalist party not even talking about it.
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53431,"
The problem is that when there is anything that seems injurious 😋 to our politicians, bloody they all become friends proving one saying  चोर चोर मौसेरे भाई bcoz of we banana public who easily get devided.🕊🕊
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53432,"
All political parties united for a single cause - Hold Lokpal or extend its process as long as they can 😐
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53433,"
..but govt want to take control over supreme court.. Will lokpal be effective if that happens..
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53434,"
How can we even think that this Jumla party will pass lokpal. It would be an AJOOBA
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53435,"
Who cares about corruption? We have more important issues like beef!
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53436,"
Indians are not serious about corruption!
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53437,"
Why are u silent on some leftists assault on CRPF... Why not #TLI condemn the act of massacre...  Time to #EndTLI
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53438,"
Where is Anna ji....hibernating or cursing arvind kejriwal
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53439,"
What took them so long? Probably the bill now has provisions that indirectly/inginiously protect  them....
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53440,"
This government is least concerned about corruption.
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53441,"
(Y)
",Non Aggressive,"
- 
"
facebook_corpus_msr_53442,"
But there isnt any ""leader opposition""
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_53443,"
Thanks SC
",Non Aggressive,"
- 
"
facebook_corpus_msr_325582,"
Were the two soldiers who were killed and mutilated at the Line of Control in Jammu and Kashmir on Monday morning lured to the spot and then ambushed?
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325583,"
Despite spending billions on defense..7 lakh army in valley..fences along sensor still intruders came and did what they want..then its your failure No doubt india is becoming banana republic under jumla baaz modi. This is what happens when u elect uneducated administration instead of educated one (congress)...u can oppress kashmirirs but not their desires.. All developement and great projects were started by congress and bje took credit by just inaugrating it Modi is making ""communal india"" instead of digital india
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325584,"
Come to India we will show development,
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325585,"
a sensible comment .. bhai tmne India ki problem bta di ek Post me , thanks btw public sb jante h ye lge h hindu rastra banane
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325586,"
hinduo ki soch cow talak namaz burkha me lage hue h inhe khud se jyada Musalmano ki chinta ho rhi ye nhi dekhte army kaise gazar muli ki trh mar rhe h bs modi modi kra lo inse
",Overtly Aggressive,"
Communal Aggression 
"
facebook_corpus_msr_325587,"
Wow Pakistani hates Modi & loves Congress . This is why we support BJP 😘
",Covertly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325588,"
Pawan Kumar Singh development nazar ati ha jab 770 million k pass toilet na ho, Army bhooki Nangi ho, 90% engineers lol hain, sirf 4 bandy Landia ki adhi doolat rakhen or baki Footpath pe soyen (Y) well done. proud of your economy. Jao Jao Mars pe public toilet banao Sabzi uga k Army ko do
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325589,"
Pak Army intruded into Indian terrirtory, killed indian soldiers, had some laugh cup of tea with biscuits, mutilated their bodies and went back to their barracks, now tell me while this all rubbish was happening what were indian border forces doing watching mia khalifa and sunny leone?
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325590,"
What are u doing from 70 years ? Randi Rona ? If u r so powerful & eat Biscuit Chai then why u surrender Everytime & lose wars ? :O
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325591,"
Ghar me ghus ke mara tha
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325592,"
Saswat D. Nayak kab ? Phantom ma ? hahahaha Beta The Diplomat Magazine parha kar chal Forbes hi dekh lena tha Sir G Kal strike py chal yar BBC News hi dekh leta LOLI strikes
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325593,"
Gen.RAWAT blamed that PAKISTANIS crossed the LOC and RAPED my wife and daughter and then safely escaped. Now those Pakistanis threatening me that they will RAPE me too. .....
",Overtly Aggressive,"
Sexual Aggression 
"
facebook_corpus_msr_325594,"
No he didn't. But you might be the offspring of an Indian soldier who had a good time when we invaded in 1971.
",Overtly Aggressive,"
Sexual Aggression 
"
facebook_corpus_msr_325595,"
This is really confusing and this can be called as a surgical strike..take them kill them mutilate them and send them back..so much time.. Just think guys..they are playing politics with deaf bodies..sharam kro
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325596,"
Bahenchodo gay hind,see the update. 1.)two soliders were killed by Motar shell or RPG 2.)two soliders were killed and mutilated by Pak Army. 3.)two soldiers were killed and mutilated in ambush by BAT. 4.)two soldiers were killed in ambush by Lashkar. Arey bhenchodo yeh lashkar LOC pay kahan say aaye hai.which statement is correct.?
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325597,"
They were killed by their own troops to defame Pakistan..... Because Pakistan denies such attack
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325598,"
एंड्रॉइड मोबाइल वाले कृपया ध्यान दीजिए !   अब हर कोई अपने android mobile 📱 से घर बैठे हजारों रुपए हर महीने कमा सकता है और वो भी बिना कोई पैसा लगाए। ये झूठ नहीं है। मैं इससे 10000-15000 रूपए हर महीने कमा रहा हूँ। आपके join होने के बाद मैं आपसे contact करके सारे proof दूंगा और आगे कैसे काम करना है, वो भी बताया जायेगा।  Join होने के लिए 1. अपने android phone के play store में champcash लिखो और उस app को अपने mobile phone में install कर लो। 2. अब app को open करके sign up with champcash पर click करके अपनी details भर दें। 3. Refer id of sponsor पूछेगा वहाँ पर 6457841 डाल दो।  इस I'D (6457841) को खाली पेपर पर लिख लें आगे जरूरत पङेगी।  4. complete challenge और अपनी id activate करके business से जुड़ जाओ।  .....जय हिन्द.....जय चैंपकैश...
",Non Aggressive,"
- 
"
facebook_corpus_msr_325599,"
Now India will start striking back through Twitter haha. Bring Antony back to the position if you people are incapable, he was not an extremist by nature but surely a man of action not words like you people. 56 inch, 1 surgical strike like the end of pakistan haha only good for publicity.
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325600,"
pakistan denies attack... if they had done it, they would have called it Surgical strike.....??.  and this is a big spot in security that the pakistan troops come, kill the soliders, mutilate them, have a cup of tea, and go back very easily.... and different  media channels are reporting there own fairy tails.......
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325601,"
These are all the dirty deeds of Terrorists who guise themselves as Muslims.  Islam has been hijacked by the Wahabi Salafis to demonise its good name so that Muslims are hated all over the world.  And dont forget the role convincingly played by the international media to pour salt on the gaping wounds caused by all these atrocities on mankind, and Muslims themselves among the highest victims, in Afghanistan, Iraq, Libya, Syria, Yemen and many in African countries.  These facts explains that these terrorists are not Muslims (in the real sense of the word) but paid proxy armies, nurtured, protected, assisted bt the greatest Terrorists the world has ever seen - Israel, America and GB. This is the truth, the absolute   truth only known by knowledgeable people. We are all being taken for a long windy ride to make the world believe what  what they want us to believe.  Unfortunately a huge percentage of the world's population took the bait, hook, line and sinker.
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325602,"
Politics .poor army men .politicians r playing politics nd the poor army men r dying.
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_325603,"
Haramkhoro ko zinda chhodd diya tha 1971 me.. Usi ka natija hai aaj fir ye suar k pille ser utha rahen hai.. Esa salook kerna chahiye tha ki hindustan ka naam lene se pehle pishaab nikal jata in gaddaaro ka
",Overtly Aggressive,"
Political Aggression 
"
